Time_s,Power_W,OpenFOAM_Junction_Temp_degC,Baseline_NoPCM_degC,Uniform_PCM_degC
13.44,369.4933656893387,77.86057463003588,30.007051821341157,29.907964195536387
13.52,701.0284446220904,77.85894660095909,29.987009074145327,29.88779008164671
13.6,684.0654442941084,77.85533345012246,29.96689356470866,29.86751363078509
13.68,389.7359243063519,77.84980685909812,29.946454446560786,29.846879483750083
13.76,375.805757657662,77.84244292733149,29.926198810146474,29.82645747735154
13.84,400.49934405017547,77.83332198266939,29.90606935739497,29.806170620822954
13.92,377.1674670766377,77.82252838118818,29.885981346069293,29.785923214214435
14.0,695.1690772569149,77.81015029682827,29.866431977713585,29.766259837306304
14.08,712.202758260545,77.79627950136602,29.846860916160175,29.74655065896163
14.16,372.6913568356605,77.78101113527939,29.826887126652494,29.726395725112862
14.24,387.2745993460413,77.76444347008609,29.807152734575986,29.706516334612306
14.32,398.0714275428243,77.7466776627545,29.787511707435726,29.686734948196175
14.4,368.9251676543878,77.72781750280832,29.76790734756383,29.666988519286072
14.48,386.8463385853231,77.7079691527635,29.748421439538458,29.647368433088648
14.56,703.8982419137263,77.68724088255337,29.729454114775596,29.628308470759123
14.64,711.7273430766596,77.66574279861308,29.7104499358128,29.609186119926058
14.72,372.63049289121926,77.6435865683076,29.69104493014807,29.589620658092095
14.8,371.7954338691573,77.62088514039965,29.671855224095456,29.57030453852745
14.88,390.219415656169,77.59775246226387,29.652773467181834,29.551103242889532
14.96,387.9698467323319,77.5743031945614,29.633760772942882,29.531971916144922
15.040000000000001,703.7573927551881,77.55065242409606,29.615270735121804,29.513406136154863
15.120000000000001,705.1967231424546,77.52691537557745,29.596733506417483,29.4947668967179
15.200000000000001,378.19975278421515,77.50320712301908,29.577813026369284,29.475704122011045
15.280000000000001,387.3225369716101,77.47964230150095,29.559114976202455,29.456897860295413
15.36,387.93072473298685,77.45633482002445,29.540493809747023,29.43817199404715
15.44,377.8564858197364,77.43339757618543,29.52193589167244,29.41951076256722
15.52,727.9866176671713,77.41094217338596,29.503950089016346,29.40146956159655
15.6,707.1074938136768,77.38907864129945,29.485870019571745,29.383301734976058
15.68,373.0869650279736,77.36791516029524,29.46740369537694,29.364708256358465
15.76,391.56553608633834,77.34755779051909,29.449173944497666,29.34638724332285
15.84,375.2531832977268,77.3281102063137,29.430991706783715,29.328114160766564
